224,224,3,3,3,32,0,2,0
112,112,32,1,1,16,0,1,0
112,112,16,1,1,96,0,1,0
56,56,96,1,1,24,0,1,0
56,56,24,1,1,144,0,1,0
56,56,144,1,1,24,0,1,0
56,56,24,1,1,144,0,1,0
28,28,144,1,1,32,0,1,0
28,28,32,1,1,192,0,1,0
28,28,192,1,1,32,0,1,0
28,28,32,1,1,192,0,1,0
28,28,192,1,1,32,0,1,0
28,28,32,1,1,192,0,1,0
14,14,192,1,1,64,0,1,0
14,14,64,1,1,384,0,1,0
14,14,384,1,1,64,0,1,0
14,14,64,1,1,384,0,1,0
14,14,384,1,1,64,0,1,0
14,14,64,1,1,384,0,1,0
14,14,384,1,1,64,0,1,0
14,14,64,1,1,384,0,1,0
14,14,384,1,1,96,0,1,0
14,14,96,1,1,576,0,1,0
14,14,576,1,1,96,0,1,0
14,14,96,1,1,576,0,1,0
14,14,576,1,1,96,0,1,0
14,14,96,1,1,576,0,1,0
7,7,576,1,1,160,0,1,0
7,7,160,1,1,960,0,1,0
7,7,960,1,1,160,0,1,0
7,7,160,1,1,960,0,1,0
7,7,960,1,1,160,0,1,0
7,7,160,1,1,960,0,1,0
7,7,960,1,1,320,0,1,0
7,7,320,1,1,1280,1,1,0
1,1,1280,1,1,1000,0,1
